EDAD,VICTIMAS,OBITO,RANGO
29,1,0,JOVENES
82,1,0,ANCIANOS
35,1,0,JOVENES
28,1,0,JOVENES
31,2,0,JOVENES
31,2,0,JOVENES
22,1,0,JOVENES
39,1,0,JOVENES
35,1,0,JOVENES
45,1,0,MAYORES
30,2,0,JOVENES
13,2,0,ADOLESCENTES
42,1,0,MAYORES
36,1,0,JOVENES
37,1,0,JOVENES
8,1,0,NIÑXS
20,1,0,JOVENES
17,1,0,ADOLESCENTES
25,1,0,JOVENES
21,1,0,JOVENES
0,1,0,NIÑXS
35,1,0,JOVENES
34,1,0,JOVENES
47,1,0,MAYORES
52,1,0,MAYORES
67,1,0,ANCIANOS
44,1,0,MAYORES
25,1,0,JOVENES
37,4,0,JOVENES
44,4,0,MAYORES
43,4,0,MAYORES
29,4,0,JOVENES
9,1,0,NIÑXS
57,1,0,MAYORES
25,1,0,JOVENES
0,1,0,NIÑXS
28,1,0,JOVENES
20,1,0,JOVENES
22,1,0,JOVENES
38,1,0,JOVENES
22,1,0,JOVENES
24,2,0,JOVENES
19,2,0,JOVENES
68,1,0,ANCIANOS
19,1,0,JOVENES
27,1,0,JOVENES
18,1,0,ADOLESCENTES
0,1,0,NIÑXS
0,1,0,NIÑXS
14,1,0,ADOLESCENTES
32,2,0,JOVENES
29,2,0,JOVENES
0,1,0,NIÑXS
24,1,0,JOVENES
0,1,0,NIÑXS
23,3,0,JOVENES
20,3,0,JOVENES
43,3,0,MAYORES
67,1,0,ANCIANOS
40,1,0,MAYORES
44,1,0,MAYORES
48,1,0,MAYORES
40,1,0,MAYORES
46,2,0,MAYORES
7,2,0,NIÑXS
0,7,0,NIÑXS
60,7,0,MAYORES
50,7,0,MAYORES
43,7,0,MAYORES
36,7,0,JOVENES
19,7,0,JOVENES
31,7,0,JOVENES
51,1,0,MAYORES
56,1,0,MAYORES
75,1,0,ANCIANOS
63,2,0,MAYORES
20,2,0,JOVENES
31,1,0,JOVENES
37,1,0,JOVENES
31,1,0,JOVENES
0,1,0,NIÑXS
23,1,0,JOVENES
32,1,0,JOVENES
34,2,0,JOVENES
32,2,0,JOVENES
23,1,0,JOVENES
0,1,0,NIÑXS
56,2,0,MAYORES
47,2,0,MAYORES
47,1,0,MAYORES
0,1,0,NIÑXS
43,1,0,MAYORES
31,1,0,JOVENES
43,2,0,MAYORES
50,2,0,MAYORES
44,1,0,MAYORES
0,1,0,NIÑXS
0,1,0,NIÑXS
0,2,0,NIÑXS
59,2,0,MAYORES
26,1,0,JOVENES
0,1,0,NIÑXS
15,1,0,ADOLESCENTES
25,1,0,JOVENES
48,1,0,MAYORES
0,1,0,NIÑXS
67,1,0,ANCIANOS
23,1,0,JOVENES
41,2,0,MAYORES
43,2,0,MAYORES
0,3,0,NIÑXS
65,3,0,ANCIANOS
0,3,0,NIÑXS
27,1,0,JOVENES
36,2,0,JOVENES
13,2,0,ADOLESCENTES
46,3,0,MAYORES
14,3,0,ADOLESCENTES
75,3,0,ANCIANOS
33,1,0,JOVENES
52,1,0,MAYORES
62,1,0,MAYORES
44,1,0,MAYORES
29,1,0,JOVENES
20,2,0,JOVENES
18,2,0,ADOLESCENTES
32,1,0,JOVENES
26,1,0,JOVENES
21,1,0,JOVENES
25,1,0,JOVENES
24,1,0,JOVENES
33,1,0,JOVENES
31,1,0,JOVENES
28,1,0,JOVENES
17,1,0,ADOLESCENTES
51,1,0,MAYORES
0,1,0,NIÑXS
54,1,0,MAYORES
49,1,0,MAYORES
48,2,0,MAYORES
42,2,0,MAYORES
29,2,0,JOVENES
27,2,0,JOVENES
25,1,0,JOVENES
54,2,0,MAYORES
52,2,0,MAYORES
31,1,0,JOVENES
34,1,0,JOVENES
26,1,0,JOVENES
23,1,0,JOVENES
26,1,0,JOVENES
60,1,0,MAYORES
44,1,0,MAYORES
49,1,0,MAYORES
27,1,0,JOVENES
31,1,0,JOVENES
27,1,0,JOVENES
56,1,0,MAYORES
64,1,0,MAYORES
45,1,0,MAYORES
24,2,0,JOVENES
29,2,0,JOVENES
59,1,0,MAYORES
27,1,0,JOVENES
56,2,0,MAYORES
0,2,0,NIÑXS
30,1,0,JOVENES
11,1,0,NIÑXS
0,1,0,NIÑXS
26,1,0,JOVENES
0,1,0,NIÑXS
0,1,0,NIÑXS
25,1,0,JOVENES
34,2,0,JOVENES
29,2,0,JOVENES
23,1,0,JOVENES
44,1,0,MAYORES
37,1,0,JOVENES
26,1,0,JOVENES
31,1,0,JOVENES
0,1,0,NIÑXS
66,1,0,ANCIANOS
32,1,0,JOVENES
42,1,0,MAYORES
43,3,0,MAYORES
39,3,0,JOVENES
24,3,0,JOVENES
56,1,0,MAYORES
25,1,0,JOVENES
45,1,0,MAYORES
42,1,0,MAYORES
60,3,0,MAYORES
8,3,0,NIÑXS
46,3,0,MAYORES
32,1,0,JOVENES
55,1,0,MAYORES
20,1,0,JOVENES
27,1,0,JOVENES
38,1,0,JOVENES
37,1,0,JOVENES
53,1,0,MAYORES
30,1,0,JOVENES
0,1,0,NIÑXS
28,1,0,JOVENES
22,1,0,JOVENES
45,1,0,MAYORES
66,3,0,ANCIANOS
29,3,0,JOVENES
27,3,0,JOVENES
29,1,0,JOVENES
0,1,0,NIÑXS
66,1,0,ANCIANOS
41,1,0,MAYORES
21,1,0,JOVENES
34,1,0,JOVENES
0,2,0,NIÑXS
46,2,0,MAYORES
35,2,0,JOVENES
29,2,0,JOVENES
21,1,0,JOVENES
0,1,0,NIÑXS
0,1,0,NIÑXS
85,1,0,ANCIANOS
85,1,0,ANCIANOS
39,1,0,JOVENES
12,1,0,ADOLESCENTES
32,1,0,JOVENES
40,1,0,MAYORES
5,1,0,NIÑXS
63,1,0,MAYORES
55,1,0,MAYORES
32,1,0,JOVENES
56,1,0,MAYORES
18,1,0,ADOLESCENTES
81,1,0,ANCIANOS
31,1,0,JOVENES
59,1,0,MAYORES
24,1,0,JOVENES
57,1,0,MAYORES
25,1,0,JOVENES
56,1,0,MAYORES
32,1,0,JOVENES
42,1,0,MAYORES
29,1,0,JOVENES
42,2,0,MAYORES
4,2,0,NIÑXS
34,1,0,JOVENES
34,1,0,JOVENES
30,1,0,JOVENES
47,1,0,MAYORES
0,1,0,NIÑXS
30,1,0,JOVENES
50,1,0,MAYORES
0,1,0,NIÑXS
90,1,0,ANCIANOS
13,1,0,ADOLESCENTES
33,1,0,JOVENES
0,1,0,NIÑXS
34,1,0,JOVENES
21,1,0,JOVENES
71,1,0,ANCIANOS
39,1,0,JOVENES
34,1,0,JOVENES
23,1,0,JOVENES
26,1,0,JOVENES
28,1,0,JOVENES
38,1,0,JOVENES
19,1,0,JOVENES
35,1,0,JOVENES
56,1,0,MAYORES
35,2,0,JOVENES
27,2,0,JOVENES
70,1,0,ANCIANOS
33,1,0,JOVENES
60,1,0,MAYORES
0,1,0,NIÑXS
31,1,0,JOVENES
21,2,0,JOVENES
26,2,0,JOVENES
25,1,0,JOVENES
70,1,0,ANCIANOS
45,1,0,MAYORES
30,1,0,JOVENES
16,2,0,ADOLESCENTES
50,2,0,MAYORES
26,1,0,JOVENES
30,1,0,JOVENES
36,1,0,JOVENES
33,1,0,JOVENES
64,1,0,MAYORES
25,2,0,JOVENES
24,2,0,JOVENES
29,1,0,JOVENES
47,1,0,MAYORES
32,1,0,JOVENES
45,1,0,MAYORES
10,1,0,NIÑXS
28,1,0,JOVENES
34,1,0,JOVENES
63,1,0,MAYORES
26,1,0,JOVENES
22,1,0,JOVENES
28,1,0,JOVENES
32,1,0,JOVENES
37,1,0,JOVENES
23,2,0,JOVENES
24,2,0,JOVENES
43,1,0,MAYORES
0,2,0,NIÑXS
20,2,0,JOVENES
50,1,0,MAYORES
50,1,0,MAYORES
54,2,0,MAYORES
23,2,0,JOVENES
46,1,0,MAYORES
45,1,0,MAYORES
36,1,0,JOVENES
39,1,0,JOVENES
37,1,0,JOVENES
20,1,0,JOVENES
42,1,0,MAYORES
0,1,0,NIÑXS
26,1,0,JOVENES
28,1,0,JOVENES
68,1,0,ANCIANOS
61,3,0,MAYORES
53,3,0,MAYORES
10,3,0,NIÑXS
46,1,0,MAYORES
25,1,0,JOVENES
47,1,0,MAYORES
21,1,0,JOVENES
32,1,0,JOVENES
49,2,0,MAYORES
10,2,0,NIÑXS
28,1,0,JOVENES
58,1,0,MAYORES
0,1,0,NIÑXS
25,1,0,JOVENES
43,1,0,MAYORES
24,2,0,JOVENES
29,2,0,JOVENES
40,1,0,MAYORES
49,1,0,MAYORES
43,1,0,MAYORES
32,1,0,JOVENES
25,1,0,JOVENES
0,1,0,NIÑXS
34,3,0,JOVENES
27,3,0,JOVENES
25,3,0,JOVENES
38,1,0,JOVENES
0,1,0,NIÑXS
32,1,0,JOVENES
64,1,0,MAYORES
31,1,0,JOVENES
30,1,0,JOVENES
59,1,0,MAYORES
41,2,0,MAYORES
37,2,0,JOVENES
23,1,0,JOVENES
39,1,0,JOVENES
61,1,0,MAYORES
36,1,0,JOVENES
56,2,0,MAYORES
49,2,0,MAYORES
42,1,0,MAYORES
35,1,0,JOVENES
31,1,0,JOVENES
30,3,0,JOVENES
20,3,0,JOVENES
20,3,0,JOVENES
26,2,0,JOVENES
44,2,0,MAYORES
25,1,0,JOVENES
34,1,0,JOVENES
23,2,0,JOVENES
0,2,0,NIÑXS
47,1,0,MAYORES
23,1,0,JOVENES
29,2,0,JOVENES
28,2,0,JOVENES
38,1,0,JOVENES
27,1,0,JOVENES
59,1,0,MAYORES
60,1,0,MAYORES
32,1,0,JOVENES
10,2,0,NIÑXS
46,2,0,MAYORES
44,1,0,MAYORES
26,1,0,JOVENES
17,1,0,ADOLESCENTES
43,1,0,MAYORES
41,1,0,MAYORES
36,1,0,JOVENES
45,1,0,MAYORES
51,1,0,MAYORES
65,1,0,ANCIANOS
39,2,0,JOVENES
32,2,0,JOVENES
62,5,0,MAYORES
32,5,0,JOVENES
37,5,0,JOVENES
33,5,0,JOVENES
22,5,0,JOVENES
26,1,0,JOVENES
63,1,0,MAYORES
26,1,0,JOVENES
38,1,0,JOVENES
39,3,0,JOVENES
33,3,0,JOVENES
26,3,0,JOVENES
30,1,0,JOVENES
56,1,0,MAYORES
44,3,0,MAYORES
24,3,0,JOVENES
22,3,0,JOVENES
43,1,0,MAYORES
61,1,0,MAYORES
33,1,0,JOVENES
59,1,0,MAYORES
30,1,0,JOVENES
19,1,0,JOVENES
37,1,0,JOVENES
0,1,0,NIÑXS
0,1,0,NIÑXS
38,1,0,JOVENES
35,1,0,JOVENES
30,2,0,JOVENES
9,2,0,NIÑXS
31,1,0,JOVENES
42,5,0,MAYORES
35,5,0,JOVENES
30,5,0,JOVENES
22,5,0,JOVENES
21,5,0,JOVENES
25,1,0,JOVENES
21,1,0,JOVENES
40,1,0,MAYORES
16,1,0,ADOLESCENTES
40,1,0,MAYORES
31,1,0,JOVENES
28,1,0,JOVENES
24,2,0,JOVENES
47,2,0,MAYORES
0,1,0,NIÑXS
20,1,0,JOVENES
27,1,0,JOVENES
31,1,0,JOVENES
44,3,0,MAYORES
42,3,0,MAYORES
43,3,0,MAYORES
64,1,0,MAYORES
43,1,0,MAYORES
32,2,0,JOVENES
25,2,0,JOVENES
24,1,0,JOVENES
23,1,0,JOVENES
39,1,0,JOVENES
19,1,0,JOVENES
81,1,0,ANCIANOS
64,1,0,MAYORES
22,1,0,JOVENES
69,1,0,ANCIANOS
74,1,0,ANCIANOS
39,1,0,JOVENES
0,1,0,NIÑXS
68,1,0,ANCIANOS
33,1,0,JOVENES
21,1,0,JOVENES
0,1,0,NIÑXS
24,2,0,JOVENES
30,2,0,JOVENES
23,1,0,JOVENES
50,1,0,MAYORES
0,1,0,NIÑXS
40,1,0,MAYORES
72,1,0,ANCIANOS
0,1,0,NIÑXS
10,3,0,NIÑXS
0,3,0,NIÑXS
43,3,0,MAYORES
19,1,0,JOVENES
32,1,0,JOVENES
21,1,0,JOVENES
54,1,0,MAYORES
38,1,0,JOVENES
26,1,0,JOVENES
16,1,0,ADOLESCENTES
41,2,0,MAYORES
0,2,0,NIÑXS
38,1,0,JOVENES
27,1,0,JOVENES
0,1,0,NIÑXS
56,1,0,MAYORES
23,1,0,JOVENES
53,2,0,MAYORES
28,2,0,JOVENES
0,1,0,NIÑXS
0,1,0,NIÑXS
26,1,0,JOVENES
19,1,0,JOVENES
24,1,0,JOVENES
53,1,0,MAYORES
46,1,0,MAYORES
48,2,0,MAYORES
23,2,0,JOVENES
22,1,0,JOVENES
38,1,0,JOVENES
39,2,0,JOVENES
8,2,0,NIÑXS
36,1,0,JOVENES
67,3,0,ANCIANOS
45,3,0,MAYORES
44,3,0,MAYORES
36,5,0,JOVENES
36,5,0,JOVENES
57,5,0,MAYORES
20,5,0,JOVENES
21,5,0,JOVENES
60,1,0,MAYORES
38,1,0,JOVENES
30,1,0,JOVENES
0,1,0,NIÑXS
52,1,0,MAYORES
32,1,0,JOVENES
59,1,0,MAYORES
0,1,0,NIÑXS
28,1,0,JOVENES
61,1,0,MAYORES
29,1,0,JOVENES
39,2,0,JOVENES
7,2,0,NIÑXS
48,2,0,MAYORES
17,2,0,ADOLESCENTES
25,2,0,JOVENES
34,2,0,JOVENES
36,1,0,JOVENES
44,1,0,MAYORES
52,1,0,MAYORES
55,1,0,MAYORES
19,1,0,JOVENES
31,1,0,JOVENES
23,1,0,JOVENES
25,3,0,JOVENES
4,3,0,NIÑXS
28,3,0,JOVENES
21,1,0,JOVENES
41,1,0,MAYORES
59,1,0,MAYORES
35,1,0,JOVENES
54,1,0,MAYORES
39,1,0,JOVENES
81,1,0,ANCIANOS
41,1,0,MAYORES
29,1,0,JOVENES
0,1,0,NIÑXS
35,1,0,JOVENES
42,1,0,MAYORES
35,1,0,JOVENES
0,1,0,NIÑXS
27,1,0,JOVENES
44,1,0,MAYORES
62,1,0,MAYORES
45,1,0,MAYORES
36,1,0,JOVENES
72,1,0,ANCIANOS
22,1,0,JOVENES
26,1,0,JOVENES
24,1,0,JOVENES
45,2,0,MAYORES
34,2,0,JOVENES
66,1,0,ANCIANOS
0,1,0,NIÑXS
22,1,0,JOVENES
0,1,0,NIÑXS
0,4,0,NIÑXS
59,4,0,MAYORES
34,4,0,JOVENES
15,4,0,ADOLESCENTES
3,1,0,NIÑXS
18,2,0,ADOLESCENTES
64,2,0,MAYORES
0,1,0,NIÑXS
71,1,0,ANCIANOS
0,1,0,NIÑXS
0,1,0,NIÑXS
48,1,0,MAYORES
40,2,0,MAYORES
8,2,0,NIÑXS
22,2,0,JOVENES
0,2,0,NIÑXS
25,1,0,JOVENES
54,1,0,MAYORES
35,1,0,JOVENES
37,2,0,JOVENES
27,2,0,JOVENES
35,3,0,JOVENES
30,3,0,JOVENES
57,3,0,MAYORES
5,1,0,NIÑXS
27,2,0,JOVENES
52,2,0,MAYORES
31,1,0,JOVENES
40,1,0,MAYORES
34,1,0,JOVENES
24,1,0,JOVENES
38,1,0,JOVENES
0,1,0,NIÑXS
29,1,0,JOVENES
0,1,0,NIÑXS
0,1,0,NIÑXS
35,1,0,JOVENES
0,2,0,NIÑXS
28,2,0,JOVENES
33,1,0,JOVENES
62,1,0,MAYORES
21,1,0,JOVENES
19,1,0,JOVENES
76,2,0,ANCIANOS
72,2,0,ANCIANOS
32,1,0,JOVENES
0,1,0,NIÑXS
48,1,0,MAYORES
26,1,0,JOVENES
17,2,0,ADOLESCENTES
20,2,0,JOVENES
37,1,0,JOVENES
22,1,0,JOVENES
73,1,0,ANCIANOS
40,1,0,MAYORES
29,1,0,JOVENES
57,1,0,MAYORES
31,1,0,JOVENES
33,1,0,JOVENES
39,1,0,JOVENES
27,1,0,JOVENES
25,1,0,JOVENES
0,1,0,NIÑXS
39,1,0,JOVENES
77,1,0,ANCIANOS
35,1,0,JOVENES
35,1,0,JOVENES
0,1,0,NIÑXS
49,1,0,MAYORES
23,3,0,JOVENES
30,3,0,JOVENES
30,3,0,JOVENES
29,1,0,JOVENES
41,1,0,MAYORES
36,1,0,JOVENES
36,2,0,JOVENES
28,2,0,JOVENES
46,1,0,MAYORES
21,1,0,JOVENES
52,1,0,MAYORES
0,1,0,NIÑXS
54,1,0,MAYORES
41,1,0,MAYORES
38,1,0,JOVENES
29,1,0,JOVENES
0,1,0,NIÑXS
10,1,0,NIÑXS
22,1,0,JOVENES
28,1,0,JOVENES
67,1,0,ANCIANOS
53,2,0,MAYORES
31,2,0,JOVENES
67,1,0,ANCIANOS
50,2,0,MAYORES
47,2,0,MAYORES
55,1,0,MAYORES
56,1,0,MAYORES
68,1,0,ANCIANOS
33,1,0,JOVENES
53,1,0,MAYORES
0,1,0,NIÑXS
17,1,0,ADOLESCENTES
29,1,0,JOVENES
57,1,0,MAYORES
24,1,0,JOVENES
20,1,0,JOVENES
37,1,0,JOVENES
29,1,0,JOVENES
6,1,0,NIÑXS
61,1,0,MAYORES
20,1,0,JOVENES
33,1,0,JOVENES
30,1,0,JOVENES
50,1,0,MAYORES
63,1,0,MAYORES
27,1,0,JOVENES
44,1,0,MAYORES
60,1,0,MAYORES
30,1,0,JOVENES
41,1,0,MAYORES
38,1,0,JOVENES
53,1,0,MAYORES
61,2,0,MAYORES
54,2,0,MAYORES
33,1,0,JOVENES
63,2,0,MAYORES
50,2,0,MAYORES
60,1,0,MAYORES
0,4,0,NIÑXS
79,4,0,ANCIANOS
80,4,0,ANCIANOS
34,4,0,JOVENES
49,1,0,MAYORES
35,1,0,JOVENES
0,1,0,NIÑXS
51,1,0,MAYORES
35,2,0,JOVENES
8,2,0,NIÑXS
33,1,0,JOVENES
51,1,0,MAYORES
38,2,0,JOVENES
50,2,0,MAYORES
47,2,0,MAYORES
25,2,0,JOVENES
30,1,0,JOVENES
28,1,0,JOVENES
43,3,0,MAYORES
50,3,0,MAYORES
43,3,0,MAYORES
45,1,0,MAYORES
29,1,0,JOVENES
32,1,0,JOVENES
0,1,0,NIÑXS
29,1,0,JOVENES
29,1,0,JOVENES
0,1,0,NIÑXS
23,1,0,JOVENES
36,1,0,JOVENES
24,1,0,JOVENES
36,1,0,JOVENES
44,1,0,MAYORES
64,1,0,MAYORES
25,1,0,JOVENES
47,1,0,MAYORES
22,1,0,JOVENES
0,1,0,NIÑXS
49,1,0,MAYORES
38,1,0,JOVENES
32,1,0,JOVENES
48,1,0,MAYORES
51,1,0,MAYORES
31,1,0,JOVENES
12,2,0,ADOLESCENTES
8,2,0,NIÑXS
0,1,0,NIÑXS
26,1,0,JOVENES
39,1,0,JOVENES
46,2,0,MAYORES
4,2,0,NIÑXS
81,1,0,ANCIANOS
0,1,0,NIÑXS
47,1,0,MAYORES
29,1,0,JOVENES
31,1,0,JOVENES
0,1,0,NIÑXS
38,1,0,JOVENES
38,1,0,JOVENES
26,1,0,JOVENES
24,1,0,JOVENES
37,1,0,JOVENES
23,1,0,JOVENES
47,1,0,MAYORES
49,1,0,MAYORES
27,1,0,JOVENES
29,1,0,JOVENES
58,1,0,MAYORES
68,1,0,ANCIANOS
28,1,0,JOVENES
28,2,0,JOVENES
26,2,0,JOVENES
50,1,0,MAYORES
26,2,0,JOVENES
26,2,0,JOVENES
65,2,0,ANCIANOS
29,2,0,JOVENES
77,1,0,ANCIANOS
0,1,0,NIÑXS
39,1,0,JOVENES
32,1,0,JOVENES
42,1,0,MAYORES
22,1,0,JOVENES
43,1,0,MAYORES
42,2,0,MAYORES
8,2,0,NIÑXS
9,1,0,NIÑXS
37,1,0,JOVENES
21,1,0,JOVENES
29,1,0,JOVENES
36,1,0,JOVENES
0,1,0,NIÑXS
52,1,0,MAYORES
22,1,0,JOVENES
27,1,0,JOVENES
54,1,0,MAYORES
31,1,0,JOVENES
40,1,0,MAYORES
8,1,0,NIÑXS
82,1,0,ANCIANOS
34,3,0,JOVENES
31,3,0,JOVENES
8,3,0,NIÑXS
26,1,0,JOVENES
0,1,0,NIÑXS
17,1,0,ADOLESCENTES
16,1,0,ADOLESCENTES
46,1,0,MAYORES
30,1,0,JOVENES
26,1,0,JOVENES
49,1,0,MAYORES
46,1,0,MAYORES
40,1,0,MAYORES
60,2,0,MAYORES
32,2,0,JOVENES
47,1,0,MAYORES
26,1,0,JOVENES
25,1,0,JOVENES
30,1,0,JOVENES
0,1,0,NIÑXS
40,1,0,MAYORES
18,1,0,ADOLESCENTES
33,1,0,JOVENES
40,1,0,MAYORES
24,1,0,JOVENES
0,1,0,NIÑXS
31,1,0,JOVENES
12,1,0,ADOLESCENTES
55,1,0,MAYORES
44,1,0,MAYORES
29,1,0,JOVENES
49,1,0,MAYORES
21,1,0,JOVENES
19,2,0,JOVENES
20,2,0,JOVENES
37,1,0,JOVENES
44,1,0,MAYORES
37,2,0,JOVENES
35,2,0,JOVENES
33,1,0,JOVENES
64,1,0,MAYORES
76,1,0,ANCIANOS
37,1,0,JOVENES
74,1,0,ANCIANOS
41,1,0,MAYORES
37,1,0,JOVENES
43,1,0,MAYORES
43,1,0,MAYORES
49,1,0,MAYORES
49,1,0,MAYORES
26,1,0,JOVENES
14,1,0,ADOLESCENTES
28,2,0,JOVENES
24,2,0,JOVENES
86,1,0,ANCIANOS
55,1,0,MAYORES
36,1,0,JOVENES
38,8,0,JOVENES
36,8,0,JOVENES
37,8,0,JOVENES
39,8,0,JOVENES
41,8,0,MAYORES
29,8,0,JOVENES
29,8,0,JOVENES
32,8,0,JOVENES
51,1,0,MAYORES
40,1,0,MAYORES
50,1,0,MAYORES
0,1,0,NIÑXS
34,1,0,JOVENES
0,1,0,NIÑXS
42,1,0,MAYORES
0,1,0,NIÑXS
10,1,0,NIÑXS
47,1,0,MAYORES
87,1,0,ANCIANOS
22,1,0,JOVENES
0,1,0,NIÑXS
24,1,0,JOVENES
36,1,0,JOVENES
60,1,0,MAYORES
73,1,0,ANCIANOS
52,2,0,MAYORES
33,2,0,JOVENES
40,2,0,MAYORES
25,2,0,JOVENES
53,1,0,MAYORES
22,2,0,JOVENES
48,2,0,MAYORES
22,3,0,JOVENES
56,3,0,MAYORES
21,3,0,JOVENES
78,1,0,ANCIANOS
37,1,0,JOVENES
39,1,0,JOVENES
26,1,0,JOVENES
73,2,0,ANCIANOS
0,2,0,NIÑXS
46,2,0,MAYORES
40,2,0,MAYORES
55,1,0,MAYORES
32,1,0,JOVENES
56,1,0,MAYORES
55,1,0,MAYORES
37,1,0,JOVENES
30,1,0,JOVENES
70,1,0,ANCIANOS
28,1,0,JOVENES
28,1,0,JOVENES
24,1,0,JOVENES
17,1,0,ADOLESCENTES
58,1,0,MAYORES
5,2,0,NIÑXS
37,2,0,JOVENES
30,1,0,JOVENES
66,1,0,ANCIANOS
0,2,0,NIÑXS
0,2,0,NIÑXS
48,1,0,MAYORES
33,1,0,JOVENES
38,1,0,JOVENES
27,1,0,JOVENES
62,4,0,MAYORES
44,4,0,MAYORES
6,4,0,NIÑXS
34,4,0,JOVENES
61,1,0,MAYORES
62,1,0,MAYORES
48,3,0,MAYORES
16,3,0,ADOLESCENTES
63,3,0,MAYORES
35,1,0,JOVENES
23,1,0,JOVENES
31,2,0,JOVENES
21,2,0,JOVENES
22,1,0,JOVENES
39,1,0,JOVENES
32,2,0,JOVENES
28,2,0,JOVENES
28,1,0,JOVENES
30,1,0,JOVENES
65,1,0,ANCIANOS
0,1,0,NIÑXS
35,1,0,JOVENES
26,1,0,JOVENES
57,1,0,MAYORES
23,1,0,JOVENES
0,1,0,NIÑXS
34,1,0,JOVENES
52,2,0,MAYORES
26,2,0,JOVENES
52,1,0,MAYORES
37,1,0,JOVENES
69,1,0,ANCIANOS
36,1,0,JOVENES
32,1,0,JOVENES
63,3,0,MAYORES
0,3,0,NIÑXS
24,3,0,JOVENES
0,1,0,NIÑXS
27,1,0,JOVENES
35,1,0,JOVENES
27,1,0,JOVENES
17,1,0,ADOLESCENTES
28,1,0,JOVENES
33,1,0,JOVENES
34,2,0,JOVENES
32,2,0,JOVENES
26,1,0,JOVENES
36,1,0,JOVENES
26,1,0,JOVENES
27,1,0,JOVENES
29,1,0,JOVENES
30,1,0,JOVENES
26,1,0,JOVENES
0,1,0,NIÑXS
44,1,0,MAYORES
11,1,0,NIÑXS
38,1,0,JOVENES
29,2,0,JOVENES
0,2,0,NIÑXS
29,1,0,JOVENES
53,1,0,MAYORES
42,1,0,MAYORES
27,1,0,JOVENES
33,1,0,JOVENES
28,1,0,JOVENES
39,1,0,JOVENES
54,2,0,MAYORES
25,2,0,JOVENES
38,2,0,JOVENES
29,2,0,JOVENES
28,1,0,JOVENES
0,1,0,NIÑXS
22,1,0,JOVENES
23,1,0,JOVENES
49,1,0,MAYORES
32,1,0,JOVENES
0,1,0,NIÑXS
64,1,0,MAYORES
0,2,0,NIÑXS
68,2,0,ANCIANOS
26,1,0,JOVENES
26,1,0,JOVENES
32,1,0,JOVENES
49,3,0,MAYORES
39,3,0,JOVENES
25,3,0,JOVENES
32,1,0,JOVENES
40,1,0,MAYORES
28,1,0,JOVENES
33,1,0,JOVENES
43,1,0,MAYORES
62,1,0,MAYORES
53,2,0,MAYORES
45,2,0,MAYORES
0,1,0,NIÑXS
71,1,0,ANCIANOS
32,1,0,JOVENES
66,1,0,ANCIANOS
86,1,0,ANCIANOS
29,1,0,JOVENES
31,1,0,JOVENES
25,1,0,JOVENES
0,2,0,NIÑXS
26,2,0,JOVENES
0,1,0,NIÑXS
24,1,0,JOVENES
58,1,0,MAYORES
75,1,0,ANCIANOS
54,1,0,MAYORES
28,1,0,JOVENES
21,2,0,JOVENES
78,2,0,ANCIANOS
53,1,0,MAYORES
28,1,0,JOVENES
30,1,0,JOVENES
45,1,0,MAYORES
26,1,0,JOVENES
0,2,0,NIÑXS
0,2,0,NIÑXS
43,1,0,MAYORES
34,1,0,JOVENES
27,1,0,JOVENES
22,1,0,JOVENES
19,2,0,JOVENES
19,2,0,JOVENES
46,1,0,MAYORES
48,1,0,MAYORES
32,1,0,JOVENES
29,1,0,JOVENES
35,1,0,JOVENES
0,1,0,NIÑXS
20,1,0,JOVENES
38,1,0,JOVENES
58,1,0,MAYORES
15,1,0,ADOLESCENTES
26,1,0,JOVENES
0,1,0,NIÑXS
37,2,0,JOVENES
13,2,0,ADOLESCENTES
44,1,0,MAYORES
46,1,0,MAYORES
27,2,0,JOVENES
21,2,0,JOVENES
37,1,0,JOVENES
55,1,0,MAYORES
34,1,0,JOVENES
45,1,0,MAYORES
39,2,0,JOVENES
23,2,0,JOVENES
44,1,0,MAYORES
3,2,0,NIÑXS
34,2,0,JOVENES
20,1,0,JOVENES
57,2,0,MAYORES
63,2,0,MAYORES
56,1,0,MAYORES
28,1,0,JOVENES
32,1,0,JOVENES
35,1,0,JOVENES
38,1,0,JOVENES
0,2,0,NIÑXS
26,2,0,JOVENES
22,2,0,JOVENES
51,2,0,MAYORES
29,2,0,JOVENES
25,2,0,JOVENES
41,1,0,MAYORES
67,1,0,ANCIANOS
59,1,0,MAYORES
0,1,0,NIÑXS
0,8,0,NIÑXS
0,8,0,NIÑXS
0,8,0,NIÑXS
0,8,0,NIÑXS
0,8,0,NIÑXS
0,8,0,NIÑXS
0,8,0,NIÑXS
0,8,0,NIÑXS
0,1,0,NIÑXS
29,1,0,JOVENES
25,1,0,JOVENES
34,1,0,JOVENES
29,1,0,JOVENES
54,1,0,MAYORES
28,1,0,JOVENES
33,1,0,JOVENES
26,1,0,JOVENES
29,2,0,JOVENES
24,2,0,JOVENES
52,1,0,MAYORES
70,1,0,ANCIANOS
40,1,0,MAYORES
21,1,0,JOVENES
28,1,0,JOVENES
28,2,0,JOVENES
0,2,0,NIÑXS
72,1,0,ANCIANOS
49,2,0,MAYORES
48,2,0,MAYORES
57,1,0,MAYORES
20,1,0,JOVENES
37,1,0,JOVENES
34,1,0,JOVENES
0,1,0,NIÑXS
